,jur_stn,year,상반기,파출소수,경찰관수,5대범죄발생건,5대범죄검거건,5대범죄검거율,전체인구,전체성비,0대 비율,10대 비율,20대 비율,30대 비율,40대 비율,50대 비율,60대 비율,외국인수,외국인비율,계,초등학교,중학교,고등학교,"대학교(2,3년제)",대학교(4년제 이상),대학원(석박사 과정),받지 않았음(미취학 포함),1인당 담당인구수,기초생활자수,지방세징수액,1인가구비율,절폭신고비율,강살신고비율,교통신고비율,질서신고비율,교통사고발생건,평균출동시간,tot_f_safety,dept_safety,crime_safety, rob_satety_q1,mur_safety_q2,ta_safety_q3,raw_odder_q4,overall_q5
97,서울금천경찰서,2017,1,5,274,1592,810,0.5087939698492462,249930,103.7,0.06473412555515544,0.07131996959148562,0.1427119593486176,0.1599767935021806,0.1611291161525227,0.186952346657064,0.21311167126795505,25443,0.10180050414115953,215450,0.11892782548155025,0.11933627291715015,0.3541146437688559,0.13222557437920632,0.21949408215363192,0.03007194244604316,0.02582965885356232,912,0.07364462049373825,394363,0.345407055,0.1073946856247403,0.0018334597099283199,0.11518340227488012,0.2804734386409109,350,243,67.1,67.2,72.0,71.8,72.2,66.9,62.3,67.0
98,서울금천경찰서,2018,0,5,274,1643,740,0.4503956177723677,249344,104.3,0.06113241144763861,0.0662337974845996,0.1450325654517454,0.15837958803901436,0.15533159009240247,0.19047981904517453,0.2233300179671458,27524,0.11038565195071867,215450,0.11892782548155025,0.11933627291715015,0.3541146437688559,0.13222557437920632,0.21949408215363192,0.03007194244604316,0.02582965885356232,910,0.2187098947638604,444032,0.358927496,0.10645484113084812,0.0022266700025018763,0.11658744058043533,0.28256192144108083,508,260,68.6,68.4,69.7,68.1,71.3,66.1,69.0,69.1
99,서울금천경찰서,2018,1,5,274,1667,856,0.5134973005398921,249344,104.3,0.06113241144763861,0.0662337974845996,0.1450325654517454,0.15837958803901436,0.15533159009240247,0.19047981904517453,0.2233300179671458,27524,0.11038565195071867,215450,0.11892782548155025,0.11933627291715015,0.3541146437688559,0.13222557437920632,0.21949408215363192,0.03007194244604316,0.02582965885356232,910,0.21577419147843946,444032,0.358927496,0.11823171636255747,0.003115264797507788,0.1076991544281264,0.29164812342382435,523,260,66.7,66.7,71.8,70.0,73.5,64.4,63.4,66.6
100,서울금천경찰서,2019,0,5,274,1259,775,0.6155679110405083,249747,103.9,0.058763468630253814,0.06222296964528104,0.14717694306638318,0.1575274177467597,0.15030410775705014,0.1892955671139193,0.2346214368941369,27554,0.1103276515834024,215450,0.11892782548155025,0.11933627291715015,0.3541146437688559,0.13222557437920632,0.21949408215363192,0.03007194244604316,0.02582965885356232,911,0.2404233083880888,469419,0.380385642,0.1060794208565616,0.002192924515839256,0.12045232370736347,0.2713678036407831,475,255,67.6,67.3,69.4,69.2,69.5,66.0,66.3,68.3
101,서울금천경찰서,2019,1,5,274,1426,704,0.4936886395511921,249747,103.9,0.058763468630253814,0.06222296964528104,0.14717694306638318,0.1575274177467597,0.15030410775705014,0.1892955671139193,0.2346214368941369,27554,0.1103276515834024,215450,0.11892782548155025,0.11933627291715015,0.3541146437688559,0.13222557437920632,0.21949408215363192,0.03007194244604316,0.02582965885356232,911,0.2317505315379164,469419,0.380385642,0.10941445589851756,0.002881673152906925,0.1147915985859006,0.2732539140251329,423,255,70.1,70.2,76.0,75.0,76.9,67.8,66.6,70.0
102,서울남대문경찰서,2017,0,7,186,939,431,0.4589989350372737,63948,94.7,0.06167511102771001,0.06947832613998874,0.1677613060611747,0.16547820103834365,0.15285857259022956,0.16213173203227624,0.22049164946519045,5132,0.080252705323075,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,343,0.18017764433602296,653610,0.1931121665,0.09155287642420262,0.0012580551812106933,0.10829153444259987,0.2403295267495196,240,243,68.3,68.2,75.6,75.4,75.7,69.1,59.3,68.6
103,서울남대문경찰서,2017,1,7,186,829,437,0.5271411338962606,63948,94.7,0.06167511102771001,0.06947832613998874,0.1677613060611747,0.16547820103834365,0.15285857259022956,0.16213173203227624,0.22049164946519045,5132,0.080252705323075,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,343,0.059564020766873074,653610,0.1931121665,0.0881720857998971,0.0009494649184489392,0.1103948144657636,0.2523639553646717,183,243,70.2,69.6,78.3,77.3,79.3,68.8,61.0,71.7
104,서울남대문경찰서,2018,0,7,186,914,463,0.5065645514223195,64898,94.2,0.059539126482122076,0.06765949906392289,0.17113646694453644,0.16739986286277805,0.1463670192685501,0.1623227039145743,0.2253981216823193,5994,0.09236031927023944,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,348,0.1845665505870751,728979,0.1958777445,0.08563974591651542,0.0006238656987295826,0.11099137931034483,0.242967332123412,253,260,74.5,74.6,80.0,78.9,81.1,74.4,69.2,74.4
105,서울남대문경찰서,2018,1,7,186,744,361,0.4852150537634409,64898,94.2,0.059539126482122076,0.06765949906392289,0.17113646694453644,0.16739986286277805,0.1463670192685501,0.1623227039145743,0.2253981216823193,5994,0.09236031927023944,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,348,0.1779407685907116,728979,0.1958777445,0.10654867256637167,0.00035398230088495576,0.09663716814159293,0.2336283185840708,291,260,72.7,72.3,79.2,77.8,80.6,69.2,67.9,73.6
106,서울남대문경찰서,2019,0,7,186,790,456,0.5772151898734177,65478,93.9,0.05837030475652314,0.061462922944172514,0.17424803561474378,0.16774208327924434,0.1430698626266637,0.1609459593607062,0.234031017815008,6279,0.09589480436177036,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,352,0.20335074376126333,853964,0.20256532600000002,0.08919727891156462,0.0009251700680272107,0.12174149659863945,0.24234013605442176,294,255,74.4,74.4,79.0,78.2,79.8,73.1,71.1,74.5
107,서울남대문경찰서,2019,1,7,186,849,437,0.5147232037691402,65478,93.9,0.05837030475652314,0.061462922944172514,0.17424803561474378,0.16774208327924434,0.1430698626266637,0.1609459593607062,0.234031017815008,6279,0.09589480436177036,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,352,0.19704328171294166,853964,0.20256532600000002,0.08368353736524757,0.0009744807844570317,0.11779036482124368,0.2528777635665997,282,255,78.2,77.8,82.7,81.2,84.2,77.9,72.9,79.2
108,서울노원경찰서,2017,0,8,415,2267,998,0.4402293780326423,543499,94.2,0.07480970526164722,0.11588061799561727,0.14216401502118678,0.13466630113394873,0.1759064874084405,0.1613600025023045,0.1951411134151121,4731,0.00870470782834927,531568,0.11515177738313816,0.09646931342744484,0.2845995244258496,0.11932810101435752,0.3112320530957469,0.05091916744424044,0.022300063209222527,1309,0.2604310219522023,341804,0.242738538,0.10065554746893213,0.002888801961489662,0.11013740282541562,0.2609526648257088,817,243,74.5,74.4,79.2,79.3,79.1,71.1,72.4,74.8
109,서울노원경찰서,2017,1,8,415,2067,926,0.447992259313014,543499,94.2,0.07480970526164722,0.11588061799561727,0.14216401502118678,0.13466630113394873,0.1759064874084405,0.1613600025023045,0.1951411134151121,4731,0.00870470782834927,531568,0.11515177738313816,0.09646931342744484,0.2845995244258496,0.11932810101435752,0.3112320530957469,0.05091916744424044,0.022300063209222527,1309,0.0873230677517346,341804,0.242738538,0.09555143968213996,0.0026432445723685305,0.11007936184012124,0.273514276568676,693,243,75.5,75.1,80.7,80.6,80.7,73.5,70.6,76.5
110,서울노원경찰서,2018,0,8,415,2069,884,0.4272595456742387,534096,94.0,0.07051166831431054,0.11162038285252088,0.14610856475240405,0.13042037386537253,0.1706603307270603,0.1636316317665738,0.2069740271411881,5828,0.010911895988736108,531568,0.11515177738313816,0.09646931342744484,0.2845995244258496,0.11932810101435752,0.3112320530957469,0.05091916744424044,0.022300063209222527,1286,0.2710467781073065,349385,0.25345234899999997,0.09672045224813748,0.003313241735614541,0.1079517801654749,0.2498970461607577,778,260,72.4,72.2,76.7,75.9,77.5,69.3,70.1,73.1
111,서울노원경찰서,2018,1,8,415,1886,811,0.4300106044538706,534096,94.0,0.07051166831431054,0.11162038285252088,0.14610856475240405,0.13042037386537253,0.1706603307270603,0.1636316317665738,0.2069740271411881,5828,0.010911895988736108,531568,0.11515177738313816,0.09646931342744484,0.2845995244258496,0.11932810101435752,0.3112320530957469,0.05091916744424044,0.022300063209222527,1286,0.2627729846319763,349385,0.25345234899999997,0.1018962283809127,0.003021462804750989,0.09293602833923734,0.2729735361533653,786,260,74.7,74.4,81.4,80.3,82.5,70.2,70.8,75.3
112,서울노원경찰서,2019,0,8,415,1638,927,0.5659340659340659,522480,93.6,0.06724085132445261,0.10728066146072576,0.1459519981626091,0.12568519369162456,0.1670016077170418,0.16631641402541725,0.2204275761751646,6279,0.012017684887459808,531568,0.11515177738313816,0.09646931342744484,0.2845995244258496,0.11932810101435752,0.3112320530957469,0.05091916744424044,0.022300063209222527,1258,0.30845774000918696,346657,0.26489392300000003,0.09601258243820486,0.0038069024682311314,0.114064091794606,0.2591553323443728,904,255,75.1,74.7,79.3,78.8,79.8,72.2,72.5,75.9
113,서울노원경찰서,2019,1,8,415,2074,917,0.44214079074252655,522480,93.6,0.06724085132445261,0.10728066146072576,0.1459519981626091,0.12568519369162456,0.1670016077170418,0.16631641402541725,0.2204275761751646,6279,0.012017684887459808,531568,0.11515177738313816,0.09646931342744484,0.2845995244258496,0.11932810101435752,0.3112320530957469,0.05091916744424044,0.022300063209222527,1258,0.2981568672485071,346657,0.26489392300000003,0.10089996896658736,0.0031654080893762284,0.11463742629564498,0.2625633598841419,786,255,75.6,75.1,81.2,80.2,82.2,70.1,73.4,76.7
114,서울도봉경찰서,2017,0,8,273,1013,533,0.5261599210266535,332586,94.9,0.06945271298250677,0.09113432315250793,0.13507483778631693,0.13719759701250206,0.16103504056093762,0.17473976655661996,0.23127852645631505,2629,0.007904722387592983,321886,0.11366757174900433,0.10077791516251093,0.3375263291972935,0.12415575700713916,0.2645097953934001,0.037494640959842916,0.021867990530809043,1218,0.18716061409680504,236747,0.23392922300000002,0.0984384646894796,0.0023316865191418397,0.0882506410075905,0.28012430177386705,445,243,69.4,68.8,75.1,75.2,75.0,65.3,65.3,70.6
115,서울도봉경찰서,2017,1,8,273,1030,535,0.5194174757281553,332586,94.9,0.06945271298250677,0.09113432315250793,0.13507483778631693,0.13719759701250206,0.16103504056093762,0.17473976655661996,0.23127852645631505,2629,0.007904722387592983,321886,0.11366757174900433,0.10077791516251093,0.3375263291972935,0.12415575700713916,0.2645097953934001,0.037494640959842916,0.021867990530809043,1218,0.062359810695579485,236747,0.23392922300000002,0.09669713783910083,0.0020205300252200686,0.08948226303462548,0.2899092669322272,377,243,71.8,71.2,78.5,77.7,79.2,69.0,65.5,73.1
116,서울도봉경찰서,2018,0,8,273,1102,502,0.455535390199637,328243,94.6,0.06636851357073875,0.0863567539901841,0.13521385071425746,0.13431817281708974,0.1556103252773098,0.17579049667471966,0.2462443982049884,2951,0.008990290729733764,321886,0.11366757174900433,0.10077791516251093,0.3375263291972935,0.12415575700713916,0.2645097953934001,0.037494640959842916,0.021867990530809043,1202,0.1956660157261541,237093,0.24427094100000002,0.0992,0.0024,0.08575384615384615,0.2802461538461539,415,260,73.1,72.7,80.1,78.7,81.5,70.9,66.8,74.1
117,서울도봉경찰서,2018,1,8,273,1085,510,0.4700460829493088,328243,94.6,0.06636851357073875,0.0863567539901841,0.13521385071425746,0.13431817281708974,0.1556103252773098,0.17579049667471966,0.2462443982049884,2951,0.008990290729733764,321886,0.11366757174900433,0.10077791516251093,0.3375263291972935,0.12415575700713916,0.2645097953934001,0.037494640959842916,0.021867990530809043,1202,0.18917387423341853,237093,0.24427094100000002,0.10111989459815547,0.00230566534914361,0.0813570487483531,0.30401844532279315,410,260,73.1,72.6,80.2,77.6,82.8,69.7,67.0,74.5
118,서울도봉경찰서,2019,0,8,273,901,467,0.5183129855715871,323543,94.2,0.06262536973447115,0.08322850440281508,0.13583974927598494,0.13024234800320206,0.15160890515325628,0.1758158884599574,0.2605434208126895,3320,0.010261387203555631,321886,0.11366757174900433,0.10077791516251093,0.3375263291972935,0.12415575700713916,0.2645097953934001,0.037494640959842916,0.021867990530809043,1185,0.21786284976031006,252935,0.257452831,0.10462457702039447,0.003048501661433405,0.09233911532481784,0.28308386428070603,438,255,73.6,73.5,78.6,77.6,79.5,72.5,69.5,73.8
119,서울도봉경찰서,2019,1,8,273,997,416,0.4172517552657974,323543,94.2,0.06262536973447115,0.08322850440281508,0.13583974927598494,0.13024234800320206,0.15160890515325628,0.1758158884599574,0.2605434208126895,3320,0.010261387203555631,321886,0.11366757174900433,0.10077791516251093,0.3375263291972935,0.12415575700713916,0.2645097953934001,0.037494640959842916,0.021867990530809043,1185,0.2099535455874489,252935,0.257452831,0.10524899963011533,0.002992703184370692,0.0982548169070917,0.2726722485624937,419,255,76.5,76.6,82.7,81.7,83.6,73.3,73.5,76.3
120,서울동대문경찰서,2017,0,11,429,2030,1115,0.5492610837438424,357380,97.5,0.06555487156528066,0.0831076165426157,0.18380715205103806,0.14946835301359898,0.1501818792321898,0.1525043371201522,0.2153058369242823,17942,0.05020426436845935,333788,0.11637925869114528,0.1046772202715496,0.3043189090081129,0.1099080853715532,0.28758972761153784,0.052779009431135934,0.024347789614965188,833,0.1876378084951592,391801,0.371866698,0.09434237924688203,0.001962188256470654,0.09203750520825338,0.27431478866947145,872,243,73.2,72.6,78.3,76.4,80.2,70.5,68.5,74.5
121,서울동대문경찰서,2017,1,11,429,1959,1027,0.5242470648289944,357380,97.5,0.06555487156528066,0.0831076165426157,0.18380715205103806,0.14946835301359898,0.1501818792321898,0.1525043371201522,0.2153058369242823,17942,0.05020426436845935,333788,0.11637925869114528,0.1046772202715496,0.3043189090081129,0.1099080853715532,0.28758972761153784,0.052779009431135934,0.024347789614965188,833,0.062353797078739726,391801,0.371866698,0.09098123528178803,0.0017470038819737965,0.09182309206798324,0.2840369649829881,775,243,71.2,71.0,77.4,76.3,78.4,69.0,66.1,71.5
122,서울동대문경찰서,2018,0,11,429,1955,1047,0.5355498721227622,358141,97.0,0.06346662348069615,0.07838253648702606,0.1882107884883328,0.14981808840652144,0.14680251632736827,0.1512504851441192,0.2219991567566964,19848,0.05541951354354849,333788,0.11637925869114528,0.1046772202715496,0.3043189090081129,0.1099080853715532,0.28758972761153784,0.052779009431135934,0.024347789614965188,834,0.19321440438263146,432907,0.378250575,0.0941424305640774,0.0017793594306049821,0.09103366466233076,0.2617703603714157,862,260,69.5,69.5,73.0,71.6,74.3,69.2,66.1,69.6
123,서울동대문경찰서,2018,1,11,429,1789,947,0.529346003353829,358141,97.0,0.06346662348069615,0.07838253648702606,0.1882107884883328,0.14981808840652144,0.14680251632736827,0.1512504851441192,0.2219991567566964,19848,0.05541951354354849,333788,0.11637925869114528,0.1046772202715496,0.3043189090081129,0.1099080853715532,0.28758972761153784,0.052779009431135934,0.024347789614965188,834,0.18520917739102755,432907,0.378250575,0.0836054104477612,0.0011660447761194027,0.08372201492537314,0.2825326492537313,835,260,71.9,71.4,78.2,77.4,78.9,70.8,64.8,73.1
124,서울동대문경찰서,2019,0,11,429,1465,957,0.6532423208191126,355094,96.3,0.06163438413490512,0.07342562814353383,0.19268137450928485,0.14766512529076808,0.14390274124597993,0.1503798994069176,0.2302376272198348,21049,0.05927726179546825,333788,0.11637925869114528,0.1046772202715496,0.3043189090081129,0.1099080853715532,0.28758972761153784,0.052779009431135934,0.024347789614965188,827,0.2174213025283446,436483,0.39199455299999997,0.09473040620581603,0.0015094195422064275,0.09732890060758913,0.2688677442775804,876,255,72.1,71.8,75.9,73.8,78.0,69.6,69.6,72.9
125,서울동대문경찰서,2019,1,11,429,1775,910,0.5126760563380282,355094,96.3,0.06163438413490512,0.07342562814353383,0.19268137450928485,0.14766512529076808,0.14390274124597993,0.1503798994069176,0.2302376272198348,21049,0.05927726179546825,333788,0.11637925869114528,0.1046772202715496,0.3043189090081129,0.1099080853715532,0.28758972761153784,0.052779009431135934,0.024347789614965188,827,0.21237193531853527,436483,0.39199455299999997,0.09675659799437754,0.002097931439600554,0.09126001762262408,0.26918558301514706,694,255,74.3,74.0,79.0,77.8,80.2,71.9,71.0,74.9
126,서울동작경찰서,2017,0,7,353,1746,775,0.4438717067583047,400236,95.3,0.07204499345386223,0.07903087178564648,0.1740922855515246,0.16869546967289298,0.15308717856464685,0.15009644309857184,0.20288779620024186,16009,0.03999890064861732,373421,0.09556238133366897,0.07613122989869342,0.2453611339480105,0.11257267266704336,0.3726142878948961,0.07987499363988634,0.017883300617801356,1133,0.11304330445037428,425564,0.33958716,0.08877379617524639,0.003159408432452437,0.11759444911805872,0.2663784306396337,605,243,72.0,71.5,79.9,78.6,81.2,66.8,66.8,73.3
127,서울동작경찰서,2017,1,7,353,1670,647,0.3874251497005988,400236,95.3,0.07204499345386223,0.07903087178564648,0.1740922855515246,0.16869546967289298,0.15308717856464685,0.15009644309857184,0.20288779620024186,16009,0.03999890064861732,373421,0.09556238133366897,0.07613122989869342,0.2453611339480105,0.11257267266704336,0.3726142878948961,0.07987499363988634,0.017883300617801356,1133,0.03690322709601336,425564,0.33958716,0.08598492770897792,0.003117303276326311,0.11590209450889688,0.2711585216529784,554,243,68.5,67.8,78.1,76.6,79.5,64.1,60.3,70.3
128,서울동작경찰서,2018,0,7,353,1554,671,0.4317889317889318,397980,94.8,0.0682672496105332,0.07647369214533394,0.17805919895472133,0.16457108397406905,0.1507739082365948,0.15050253781597064,0.2112895120357807,17321,0.0435222875521383,373421,0.09556238133366897,0.07613122989869342,0.2453611339480105,0.11257267266704336,0.3726142878948961,0.07987499363988634,0.017883300617801356,1127,0.12158651188501934,430456,0.35215951,0.0894133412745682,0.003250943021639865,0.10750446694460987,0.2653861425451658,715,260,71.9,71.3,76.2,74.4,78.0,66.2,70.8,73.3
129,서울동작경찰서,2018,1,7,353,1487,635,0.4270342972427707,397980,94.8,0.0682672496105332,0.07647369214533394,0.17805919895472133,0.16457108397406905,0.1507739082365948,0.15050253781597064,0.2112895120357807,17321,0.0435222875521383,373421,0.09556238133366897,0.07613122989869342,0.2453611339480105,0.11257267266704336,0.3726142878948961,0.07987499363988634,0.017883300617801356,1127,0.11384742951907133,430456,0.35215951,0.09074384787472037,0.003215883668903803,0.10318791946308724,0.2885906040268457,662,260,71.4,70.3,78.3,77.4,79.2,67.4,64.5,74.0
130,서울동작경찰서,2019,0,7,353,1360,739,0.5433823529411764,400368,94.1,0.06504266075210806,0.07445650001998162,0.1821798944970627,0.16073462414578588,0.14786146744994605,0.15038664428725573,0.21924579386963994,17972,0.044888702393797705,373421,0.09556238133366897,0.07613122989869342,0.2453611339480105,0.11257267266704336,0.3726142878948961,0.07987499363988634,0.017883300617801356,1134,0.1506214282859769,472049,0.36425137799999996,0.09224527645763304,0.0027355975425988176,0.11403732467833545,0.2691781615857193,723,255,70.0,69.6,76.7,76.5,76.8,64.1,67.6,71.0
131,서울동작경찰서,2019,1,7,353,1693,688,0.4063792085056113,400368,94.1,0.06504266075210806,0.07445650001998162,0.1821798944970627,0.16073462414578588,0.14786146744994605,0.15038664428725573,0.21924579386963994,17972,0.044888702393797705,373421,0.09556238133366897,0.07613122989869342,0.2453611339480105,0.11257267266704336,0.3726142878948961,0.07987499363988634,0.017883300617801356,1134,0.14319575990089115,472049,0.36425137799999996,0.0902109332433905,0.003269076096826921,0.11358742184054173,0.2672599434397945,674,255,73.5,73.3,78.2,77.0,79.4,68.3,72.9,73.9
132,서울마포경찰서,2017,0,8,458,2616,1088,0.4159021406727829,368841,90.6,0.07686509905352171,0.08252065253049418,0.1675871174842276,0.18288910397705244,0.16909454209266322,0.13956962485190094,0.1813952353453114,11960,0.032425896253399165,350468,0.10654895739411302,0.07640355182213497,0.243765479301962,0.10689706335528493,0.3613596676444069,0.08609915883903807,0.018926121643060137,805,0.11687420866986045,673148,0.35443087700000003,0.09363975705514348,0.0016886079660025644,0.12492293318891255,0.2579391826866413,855,243,69.7,69.2,75.9,74.3,77.4,66.6,64.4,71.0
133,서울마포경찰서,2017,1,8,458,2641,1039,0.3934115865202575,368841,90.6,0.07686509905352171,0.08252065253049418,0.1675871174842276,0.18288910397705244,0.16909454209266322,0.13956962485190094,0.1813952353453114,11960,0.032425896253399165,350468,0.10654895739411302,0.07640355182213497,0.243765479301962,0.10689706335528493,0.3613596676444069,0.08609915883903807,0.018926121643060137,805,0.038737559002388566,673148,0.35443087700000003,0.09214574805355367,0.00149211138989358,0.12528237091092365,0.26480933358379843,777,243,72.0,71.2,77.2,76.8,77.5,68.5,67.4,73.7
134,서울마포경찰서,2018,0,8,458,2701,1028,0.38059977786005184,368181,89.8,0.07337423712793435,0.07991178252001054,0.17237988923926004,0.18055793210404664,0.16624432004910628,0.14108549870851564,0.18634856225606428,12776,0.034700324025411414,350468,0.10654895739411302,0.07640355182213497,0.243765479301962,0.10689706335528493,0.3613596676444069,0.08609915883903807,0.018926121643060137,803,0.12170101118743225,732578,0.36683232200000004,0.0931061745236951,0.0019532763886089878,0.12372300680546296,0.26958314601516115,849,260,73.5,73.3,78.8,77.9,79.6,70.6,70.2,73.8
135,서울마포경찰서,2018,1,8,458,2532,1129,0.4458925750394945,368181,89.8,0.07337423712793435,0.07991178252001054,0.17237988923926004,0.18055793210404664,0.16624432004910628,0.14108549870851564,0.18634856225606428,12776,0.034700324025411414,350468,0.10654895739411302,0.07640355182213497,0.243765479301962,0.10689706335528493,0.3613596676444069,0.08609915883903807,0.018926121643060137,803,0.11699408714735415,732578,0.36683232200000004,0.09353437260414003,0.00212965329244399,0.1143197887383934,0.2784734645199761,856,260,71.7,70.7,78.9,77.2,80.6,64.6,67.6,74.1
136,서울마포경찰서,2019,0,8,458,1714,988,0.5764294049008168,369327,89.0,0.07079634037045762,0.07826939270619261,0.17808608631375447,0.17694346744213124,0.16295586296154901,0.14138148578360096,0.19147801270960424,14307,0.03873802890121762,350468,0.10654895739411302,0.07640355182213497,0.243765479301962,0.10689706335528493,0.3613596676444069,0.08609915883903807,0.018926121643060137,806,0.13773431132844335,793808,0.377652421,0.0909739883103556,0.00212674192061155,0.13364267761269502,0.26605095257216793,798,255,76.4,76.0,82.0,81.2,82.8,71.2,74.2,77.3
137,서울마포경찰서,2019,1,8,458,2339,976,0.417272338606242,369327,89.0,0.07079634037045762,0.07826939270619261,0.17808608631375447,0.17694346744213124,0.16295586296154901,0.14138148578360096,0.19147801270960424,14307,0.03873802890121762,350468,0.10654895739411302,0.07640355182213497,0.243765479301962,0.10689706335528493,0.3613596676444069,0.08609915883903807,0.018926121643060137,806,0.1326412637039805,793808,0.377652421,0.0932509279122825,0.0016515136037048386,0.13021418599107842,0.26076889025096195,703,255,75.5,75.7,81.8,80.7,82.9,70.8,73.9,75.0
138,서울방배경찰서,2017,0,4,141,512,217,0.423828125,207275,91.6,0.0902496683150404,0.1049885417923049,0.12963936798938608,0.16366421420817753,0.18475214087564829,0.14554818477867568,0.1810758653962128,3269,0.0157713182969485,389692,0.08199809079991377,0.0548433121542141,0.164298984839309,0.07695821315295158,0.4386618149718239,0.1693285979696786,0.01391098611210905,1470,0.0678132915209263,840309,0.1276484925,0.06707335741930365,0.0018292990592954086,0.17057982668916338,0.2235431064682416,362,243,76.5,75.7,82.1,81.6,82.6,69.8,74.2,78.4
139,서울방배경찰서,2017,1,4,141,481,231,0.4802494802494803,207275,91.6,0.0902496683150404,0.1049885417923049,0.12963936798938608,0.16366421420817753,0.18475214087564829,0.14554818477867568,0.1810758653962128,3269,0.0157713182969485,389692,0.08199809079991377,0.0548433121542141,0.164298984839309,0.07695821315295158,0.4386618149718239,0.1693285979696786,0.01391098611210905,1470,0.02255457725244241,840309,0.1276484925,0.06563435142129492,0.0016433653455578678,0.17237447160465535,0.2301420072317341,344,243,76.4,76.2,81.8,80.6,82.9,72.6,73.5,77.1
140,서울방배경찰서,2018,0,4,141,460,191,0.4152173913043478,204745,91.9,0.08677846399554569,0.10425137548810597,0.12963654878861808,0.15974954272499273,0.18360843095452647,0.14677734064973344,0.18912747777118424,3571,0.017441207355490974,389692,0.08199809079991377,0.0548433121542141,0.164298984839309,0.07695821315295158,0.4386618149718239,0.1693285979696786,0.01391098611210905,1452,0.07198710591223229,937801,0.1323431005,0.06031596875550596,0.001526986550772303,0.2075527104011277,0.21460034063546127,292,260,78.3,77.8,83.4,82.1,84.7,72.2,77.0,79.6
141,서울방배경찰서,2018,1,4,141,418,184,0.44019138755980863,204745,91.9,0.08677846399554569,0.10425137548810597,0.12963654878861808,0.15974954272499273,0.18360843095452647,0.14677734064973344,0.18912747777118424,3571,0.017441207355490974,389692,0.08199809079991377,0.0548433121542141,0.164298984839309,0.07695821315295158,0.4386618149718239,0.1693285979696786,0.01391098611210905,1452,0.06881730933600333,937801,0.1323431005,0.06475300400534045,0.00033377837116154867,0.1431909212283044,0.23798397863818424,279,260,79.5,78.9,85.4,84.7,86.1,71.2,79.2,80.8
142,서울방배경찰서,2019,0,4,141,342,239,0.6988304093567251,202480,92.1,0.0844206835242987,0.10297313314895297,0.12920041485578826,0.15623271434215724,0.18194883445278545,0.14866406558672465,0.19647372580007905,3967,0.019592058474911103,389692,0.08199809079991377,0.0548433121542141,0.164298984839309,0.07695821315295158,0.4386618149718239,0.1693285979696786,0.01391098611210905,1436,0.08545535361517187,1005486,0.137301531,0.055415462205547696,0.0009225659634663877,0.1748570022756627,0.2333476843594317,294,255,78.2,77.9,83.9,84.0,83.8,73.2,76.1,78.9
143,서울방배경찰서,2019,1,4,141,491,218,0.4439918533604888,202480,92.1,0.0844206835242987,0.10297313314895297,0.12920041485578826,0.15623271434215724,0.18194883445278545,0.14866406558672465,0.19647372580007905,3967,0.019592058474911103,389692,0.08199809079991377,0.0548433121542141,0.164298984839309,0.07695821315295158,0.4386618149718239,0.1693285979696786,0.01391098611210905,1436,0.08266495456341368,1005486,0.137301531,0.0600182725419917,0.0010541851149061775,0.1768922622812566,0.2401433691756273,262,255,78.5,78.3,83.3,83.1,83.4,75.4,75.8,79.2
144,서울서대문경찰서,2017,0,8,322,1639,743,0.4533251982916413,321345,88.8,0.0661905428744807,0.0890787160217212,0.1924006908462867,0.14409746534098866,0.1540773934556318,0.14912010456051908,0.20495728889511272,13152,0.04092797460673108,284679,0.10777401915842054,0.09200186877149352,0.2691698369040217,0.10809016471183333,0.32820826263967484,0.07284696096304961,0.02190888685150644,997,0.13294123138682726,356038,0.342759252,0.08082414805289773,0.0023202100097705625,0.11049243945555533,0.24538718390158465,519,243,73.8,72.9,78.9,78.1,79.6,70.5,68.8,75.8
145,서울서대문경찰서,2017,1,8,322,1503,677,0.4504324683965403,321345,88.8,0.0661905428744807,0.0890787160217212,0.1924006908462867,0.14409746534098866,0.1540773934556318,0.14912010456051908,0.20495728889511272,13152,0.04092797460673108,284679,0.10777401915842054,0.09200186877149352,0.2691698369040217,0.10809016471183333,0.32820826263967484,0.07284696096304961,0.02190888685150644,997,0.044220386189298105,356038,0.342759252,0.07766855368026881,0.002233531896081331,0.10991524922971507,0.25161065313113795,466,243,71.1,71.0,79.0,78.0,80.0,67.0,66.3,71.4
