,jur_stn,year,상반기,파출소수,경찰관수,5대범죄발생건,5대범죄검거건,5대범죄검거율,전체인구,전체성비,0대 비율,10대 비율,20대 비율,30대 비율,40대 비율,50대 비율,60대 비율,외국인수,외국인비율,계,초등학교,중학교,고등학교,"대학교(2,3년제)",대학교(4년제 이상),대학원(석박사 과정),받지 않았음(미취학 포함),1인당 담당인구수,기초생활자수,지방세징수액,1인가구비율,절폭신고비율,강살신고비율,교통신고비율,질서신고비율,교통사고발생건,평균출동시간,tot_f_safety,dept_safety,crime_safety, rob_satety_q1,mur_safety_q2,ta_safety_q3,raw_odder_q4,overall_q5
40,서울성동경찰서,2020,0,9,320,1238.8333333333333,606.8333333333334,0.4915367734072464,302950.3333333333,96.46666666666665,0.07441350600373103,0.07341585391384801,0.16467402878327345,0.17186076983200757,0.15639888973533225,0.1586508327906324,0.200515640224834,11172.333333333334,0.03688566102768196,270022,0.10768011495359638,0.09608106006177276,0.27218522935168243,0.11305375117583012,0.31343001681344484,0.07641599573368096,0.02115383190999252,946.0,0.13053347350917824,563992.0,0.348526018,0.08524918607563235,0.001452541948409717,0.07728524918607563,0.30102679689456546,584,256,,,,,,,,
41,서울성동경찰서,2020,1,9,320,1238.8333333333333,606.8333333333334,0.4915367734072464,302950.3333333333,96.46666666666665,0.07441350600373103,0.07341585391384801,0.16467402878327345,0.17186076983200757,0.15639888973533225,0.1586508327906324,0.200515640224834,11172.333333333334,0.03688566102768196,270022,0.10768011495359638,0.09608106006177276,0.27218522935168243,0.11305375117583012,0.31343001681344484,0.07641599573368096,0.02115383190999252,946.0,0.13053347350917824,563992.0,0.348526018,0.08457035333472716,0.0023520802843403723,0.08002299811833577,0.28815596905707713,527,256,,,,,,,,
168,서울성북경찰서,2017,0,6,252,899.0,439.0,0.4883203559510567,222708.0,93.4,0.07427646452649989,0.09727064750559587,0.16865992990837805,0.14295143651903722,0.1648769579966638,0.14790634394286706,0.2040065825956351,6595.0,0.029612766492447512,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,883.0,0.16280510803383802,195417.0,0.1567961475,0.0854745166000157,0.0022652686577657732,0.10591936529706912,0.2709910497369492,413,243,73.5,73.0,80.1,78.8,81.3,71.1,67.0,74.7
169,서울성북경찰서,2017,1,6,252,900.0,409.0,0.4544444444444444,222708.0,93.4,0.07427646452649989,0.09727064750559587,0.16865992990837805,0.14295143651903722,0.1648769579966638,0.14790634394286706,0.2040065825956351,6595.0,0.029612766492447512,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,883.0,0.054115703073082236,195417.0,0.1567961475,0.08377819677866682,0.0020534075040359308,0.10602492573522684,0.2782676983188139,367,243,72.3,71.9,78.7,77.9,79.4,69.3,67.0,73.4
170,서울성북경찰서,2018,0,6,252,783.0,382.0,0.4878671775223499,219367.0,92.8,0.07025897240697096,0.09546103105754283,0.17146836123938422,0.14057492694890295,0.1606531520237775,0.14935245501830266,0.21218551559715,7261.0,0.03309978255617299,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,870.0,0.16418604439136242,221961.0,0.160332203,0.08194422807290855,0.002453653217011996,0.11465960429973515,0.27360180713506776,384,260,72.1,72.2,75.6,73.8,77.4,69.2,71.4,71.8
171,서울성북경찰서,2018,1,6,252,768.0,360.0,0.46875,219367.0,92.8,0.07025897240697096,0.09546103105754283,0.17146836123938422,0.14057492694890295,0.1606531520237775,0.14935245501830266,0.21218551559715,7261.0,0.03309978255617299,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,870.0,0.1627318603071565,221961.0,0.160332203,0.07324364723467862,0.0025624599615631004,0.10079009182148196,0.29019859064702114,437,260,73.3,73.1,79.5,77.9,81.1,67.7,71.2,73.7
172,서울성북경찰서,2019,0,6,252,505.0,308.0,0.6099009900990099,222663.0,92.4,0.06849798013594505,0.09151926561829847,0.17502868678521627,0.13854987458653978,0.15693860915686675,0.1509879257264886,0.2184170283858828,7776.0,0.034922730763530536,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,883.0,0.17835024229440904,230064.0,0.1636177425,0.08264944965189996,0.0022947376609233397,0.11532029092606275,0.2866477383221189,412,255,75.1,74.5,81.4,79.9,82.8,70.3,71.6,76.5
173,서울성북경찰서,2019,1,6,252,631.0,298.0,0.4722662440570523,222663.0,92.4,0.06849798013594505,0.09151926561829847,0.17502868678521627,0.13854987458653978,0.15693860915686675,0.1509879257264886,0.2184170283858828,7776.0,0.034922730763530536,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,883.0,0.1728306903257389,230064.0,0.1636177425,0.08524842726922584,0.0029100868746522873,0.11195275388368213,0.28176488209868616,364,255,76.1,75.9,81.1,79.1,83.0,71.0,75.0,76.7
42,서울성북경찰서,2020,0,6,252,747.6666666666666,366.0,0.49692486867898555,221579.33333333334,92.86666666666667,0.07101113902313863,0.09475031472714572,0.1717189926443262,0.1406920793514933,0.16082290639243602,0.14941557489588608,0.21153637552622262,7210.666666666667,0.03254509327071701,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,878.6666666666666,0.1491699414042645,215814.0,0.1711844595,0.07530245181471089,0.005612033672202033,0.10626063756382538,0.2865357192143153,291,256,,,,,,,,
43,서울성북경찰서,2020,1,6,252,747.6666666666666,366.0,0.49692486867898555,221579.33333333334,92.86666666666667,0.07101113902313863,0.09475031472714572,0.1717189926443262,0.1406920793514933,0.16082290639243602,0.14941557489588608,0.21153637552622262,7210.666666666667,0.03254509327071701,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,878.6666666666666,0.1491699414042645,215814.0,0.1711844595,0.08661948095719582,0.004381530165149983,0.10039000433338148,0.28821801723722856,329,256,,,,,,,,
174,서울송파경찰서,2017,0,11,538,2903.0,1296.0,0.4464347227006545,633953.0,94.3,0.08395732806690717,0.09652450575989073,0.13719313576873995,0.1722698685864725,0.16917973414432932,0.15853856673917466,0.18228165179437592,9418.0,0.01485599090153371,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1178.0,0.08663733746823503,1325455.0,0.247764361,0.09256447884513364,0.00157078789766274,0.12534746693953025,0.25561758254207234,1341,243,70.8,70.4,78.0,76.7,79.2,67.9,64.6,71.8
175,서울송파경찰서,2017,1,11,538,2691.0,1153.0,0.4284652545522111,633953.0,94.3,0.08395732806690717,0.09652450575989073,0.13719313576873995,0.1722698685864725,0.16917973414432932,0.15853856673917466,0.18228165179437592,9418.0,0.01485599090153371,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1178.0,0.02861726342489112,1325455.0,0.247764361,0.08850089359998492,0.0016423149302227102,0.12322872411465367,0.2593248290104384,1258,243,74.1,73.5,79.7,78.7,80.6,72.6,67.8,75.5
176,서울송파경찰서,2018,0,11,538,3076.0,1332.0,0.43302990897269183,638167.0,94.1,0.0812639951611412,0.09276882070053764,0.1386972375569404,0.1716196544164772,0.16519030285176134,0.15865439610634835,0.1917491816405424,10123.0,0.01586261903232226,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1186.0,0.09592003347086264,1336277.0,0.260528769,0.08931391233324258,0.0018377348216716575,0.13209910155186494,0.2432208004356113,1446,260,74.5,74.2,79.6,77.2,81.9,71.9,70.8,75.3
177,서울송파경찰서,2018,1,11,538,2823.0,1270.0,0.4498760184201204,638167.0,94.1,0.0812639951611412,0.09276882070053764,0.1386972375569404,0.1716196544164772,0.16519030285176134,0.15865439610634835,0.1917491816405424,10123.0,0.01586261903232226,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1186.0,0.0864710961237419,1336277.0,0.260528769,0.09463955637707948,0.0014787430683918669,0.12384473197781885,0.2624768946395564,1404,260,73.7,72.9,80.4,78.2,82.6,70.1,67.3,75.5
178,서울송파경찰서,2019,0,11,538,2198.0,1132.0,0.5150136487716106,648600.0,93.7,0.07998766574159727,0.08907801418439716,0.1388991674375578,0.16999845821769966,0.16257169287696574,0.15848442799876658,0.20091736046870184,10917.0,0.01683163737280296,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1205.0,0.11954825778600064,1573934.0,0.27302824600000003,0.08254771507102675,0.0014385162732153411,0.12879858203395925,0.2612705181227363,1490,255,77.9,77.3,84.6,83.1,86.0,71.8,75.0,79.3
179,서울송파경찰서,2019,1,11,538,2703.0,1167.0,0.4317425083240843,648600.0,93.7,0.07998766574159727,0.08907801418439716,0.1388991674375578,0.16999845821769966,0.16257169287696574,0.15848442799876658,0.20091736046870184,10917.0,0.01683163737280296,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1205.0,0.11307123034227567,1573934.0,0.27302824600000003,0.0874949189942512,0.0017710934324371406,0.1327594216363742,0.2471546367806748,1387,255,79.6,79.4,85.1,83.7,86.4,75.0,77.7,80.1
44,서울송파경찰서,2020,0,11,538,2732.3333333333335,1225.0,0.45076034362356215,640240.0,94.03333333333332,0.08173632965654855,0.09279044688160852,0.13826318025441273,0.17129599374021645,0.1656472432910188,0.15855913028142987,0.19164939796787336,10152.666666666666,0.01585008243555298,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1189.6666666666667,0.08837753643600117,1411888.6666666667,0.288130557,0.07936028968014484,0.00184067592033796,0.12404948702474351,0.30657815328907667,1360,256,,,,,,,,
45,서울송파경찰서,2020,1,11,538,2732.3333333333335,1225.0,0.45076034362356215,640240.0,94.03333333333332,0.08173632965654855,0.09279044688160852,0.13826318025441273,0.17129599374021645,0.1656472432910188,0.15855913028142987,0.19164939796787336,10152.666666666666,0.01585008243555298,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1189.6666666666667,0.08837753643600117,1411888.6666666667,0.288130557,0.09444144630329196,0.002101854744795069,0.12525918141278722,0.2815917289175448,1214,256,,,,,,,,
180,서울수서경찰서,2017,0,6,312,1493.0,665.0,0.4454119223040857,261257.0,91.8,0.07428126327715621,0.10911669352400127,0.13633701680720514,0.16699839621522106,0.18368694427326349,0.1506275429940633,0.17888133140930196,3827.0,0.014648411334433144,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,837.0,0.1229517295230367,1401459.0,0.151358207,0.07765747691723845,0.0017129512028759564,0.1308406149178154,0.2357682115989519,707,243,75.5,75.4,81.0,80.9,81.1,71.4,73.0,75.8
181,서울수서경찰서,2017,1,6,312,1497.0,655.0,0.43754175016700064,261257.0,91.8,0.07428126327715621,0.10911669352400127,0.13633701680720514,0.16699839621522106,0.18368694427326349,0.1506275429940633,0.17888133140930196,3827.0,0.014648411334433144,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,837.0,0.041040048687690664,1401459.0,0.151358207,0.07635100083348334,0.0015188487674322464,0.1314721282544724,0.2421789032805464,663,243,78.3,77.8,82.6,82.3,82.9,74.4,75.9,79.4
182,서울수서경찰서,2018,0,6,312,1393.0,662.0,0.4752333094041637,253905.0,92.2,0.07202693920954688,0.10811523995195052,0.13556842125992005,0.16328351154959533,0.18374785845099545,0.15066855713751207,0.18652054902424134,4407.0,0.01735688544928221,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,813.0,0.12368011657903548,1612863.0,0.15443685599999998,0.07917198355309797,0.0020700411172550693,0.12491138522614492,0.2351339855380689,744,260,77.3,77.2,83.0,82.8,83.2,73.3,74.7,77.6
183,서울수서경찰서,2018,1,6,312,1369.0,609.0,0.4448502556610665,253905.0,92.2,0.07202693920954688,0.10811523995195052,0.13556842125992005,0.16328351154959533,0.18374785845099545,0.15066855713751207,0.18652054902424134,4407.0,0.01735688544928221,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,813.0,0.12445205884090504,1612863.0,0.15443685599999998,0.09440800828443216,0.0017259233690024164,0.10976872626855368,0.24887814981014844,750,260,76.2,75.6,82.4,81.6,83.1,69.4,74.0,77.8
184,서울수서경찰서,2019,0,6,312,955.0,565.0,0.5916230366492147,254599.0,92.3,0.07049110465652918,0.1068757008556576,0.13484708336033652,0.1585843648553905,0.18279886645496168,0.15202111551672332,0.1942894624694864,4862.0,0.0190966971590619,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,816.0,0.14194085601278875,1728928.0,0.1599644595,0.07533612519285872,0.0022261406215560945,0.13167291161560502,0.2484240687679083,838,255,77.9,77.3,84.7,85.0,84.3,70.5,76.1,79.1
185,서울수서경찰서,2019,1,6,312,1252.0,590.0,0.4712460063897764,254599.0,92.3,0.07049110465652918,0.1068757008556576,0.13484708336033652,0.1585843648553905,0.18279886645496168,0.15202111551672332,0.1942894624694864,4862.0,0.0190966971590619,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,816.0,0.13363760266144015,1728928.0,0.1599644595,0.07259850568278614,0.002531091046265424,0.12302562729684345,0.2645963639903624,682,255,76.7,76.2,81.7,82.3,81.1,71.7,74.6,78.0
46,서울수서경찰서,2020,0,6,312,1326.5,624.3333333333334,0.47765104676255127,256587.0,92.09999999999998,0.07226643571441076,0.10803587811053646,0.1355841738091539,0.16295542420673562,0.18341122305974022,0.1511057385494329,0.18656378096767656,4365.333333333333,0.017033997980925752,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,822.0,0.1146170687174828,1581083.3333333333,0.165201381,0.09278568558194623,0.003912776802521097,0.09363169137708593,0.308178761024513,813,256,,,,,,,,
47,서울수서경찰서,2020,1,6,312,1326.5,624.3333333333334,0.47765104676255127,256587.0,92.09999999999998,0.07226643571441076,0.10803587811053646,0.1355841738091539,0.16295542420673562,0.18341122305974022,0.1511057385494329,0.18656378096767656,4365.333333333333,0.017033997980925752,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,822.0,0.1146170687174828,1581083.3333333333,0.165201381,0.0989274748086321,0.0042165808934826795,0.09237555680491286,0.30512909224581586,782,256,,,,,,,,
186,서울양천경찰서,2017,0,8,376,2034.0,888.0,0.4365781710914454,452111.0,96.9,0.07961540418171642,0.11900396141655475,0.12755717069480724,0.13934188727989366,0.18372258140147,0.16940087721820524,0.18129839795979305,5468.0,0.012094375053913751,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1202.0,0.13437850439383248,443922.0,0.204190194,0.09740096037307924,0.002532533547537241,0.11633203361228085,0.27599130672842875,778,243,74.7,74.1,80.2,78.7,81.6,71.4,70.1,76.2
187,서울양천경찰서,2017,1,8,376,1912.0,871.0,0.4555439330543933,452111.0,96.9,0.07961540418171642,0.11900396141655475,0.12755717069480724,0.13934188727989366,0.18372258140147,0.16940087721820524,0.18129839795979305,5468.0,0.012094375053913751,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1202.0,0.04465275120490322,443922.0,0.204190194,0.09474246346030668,0.002404650005473741,0.11656323082334552,0.2824826637515798,749,243,72.3,71.5,77.3,75.9,78.6,68.7,68.1,74.1
188,서울양천경찰서,2018,0,8,376,1743.0,826.0,0.4738955823293173,445591.0,96.6,0.07620216745849892,0.11557235222434925,0.12766640259789808,0.13640311406648695,0.18007545035694167,0.1710716778390946,0.19295497440477927,5681.0,0.012749359838955455,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1185.0,0.14623724446858216,489789.0,0.211702121,0.09394655007131332,0.003437068905048049,0.11714091982510695,0.2614510509948795,698,260,74.5,74.0,78.6,78.0,79.1,69.8,73.2,75.5
189,서울양천경찰서,2018,1,8,376,1739.0,848.0,0.4876365727429557,445591.0,96.6,0.07620216745849892,0.11557235222434925,0.12766640259789808,0.13640311406648695,0.18007545035694167,0.1710716778390946,0.19295497440477927,5681.0,0.012749359838955455,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1185.0,0.13624377512113126,489789.0,0.211702121,0.09178562484347608,0.003506135737540696,0.10255447032306536,0.2823691460055097,727,260,74.5,73.8,81.8,80.8,82.8,70.4,68.4,76.2
190,서울양천경찰서,2019,0,8,376,1374.0,694.0,0.50509461426492,440354.0,96.3,0.07335461923815839,0.11174191673063036,0.12794024807314114,0.13197109598186912,0.1773436825826494,0.17246578888803102,0.20510089609723087,6221.0,0.014127270332505212,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1171.0,0.18015278616749253,534297.0,0.223157546,0.08850194596297048,0.0022721648556837865,0.12474410024521385,0.2473960090886594,810,255,75.5,75.0,80.8,80.3,81.2,71.1,72.9,76.4
191,서울양천경찰서,2019,1,8,376,1481.0,680.0,0.4591492234976367,440354.0,96.3,0.07335461923815839,0.11174191673063036,0.12794024807314114,0.13197109598186912,0.1773436825826494,0.17246578888803102,0.20510089609723087,6221.0,0.014127270332505212,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1171.0,0.16896406073295575,534297.0,0.223157546,0.0926572090772483,0.002801619845656216,0.1201640221073275,0.25015918294577594,708,255,75.8,75.3,81.2,80.5,81.8,72.8,71.8,76.7
48,서울양천경찰서,2020,0,8,376,1713.8333333333333,801.1666666666666,0.4696496828301114,446018.6666666667,96.60000000000001,0.07639073029279124,0.1154394101238448,0.12772127378861547,0.13590536577608325,0.18038057144702035,0.17097944798177692,0.19311808948726775,5790.0,0.012990335075124808,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1186.0,0.13510485368148292,489336.0,0.237503312,0.07712245918784957,0.0021827111090900824,0.1092265017507162,0.2661543358646719,699,256,,,,,,,,
49,서울양천경찰서,2020,1,8,376,1713.8333333333333,801.1666666666666,0.4696496828301114,446018.6666666667,96.60000000000001,0.07639073029279124,0.1154394101238448,0.12772127378861547,0.13590536577608325,0.18038057144702035,0.17097944798177692,0.19311808948726775,5790.0,0.012990335075124808,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1186.0,0.13510485368148292,489336.0,0.237503312,0.08055726673932616,0.0019902383547362934,0.10756764441074729,0.25693029427095676,644,256,,,,,,,,
192,서울영등포경찰서,2017,0,10,513,3025.0,1231.0,0.4069421487603306,393560.0,100.2,0.07184927330013212,0.06638886065657079,0.14198851509299726,0.18012501270454315,0.16196767964224007,0.16938967374733205,0.20824016668360606,46708.0,0.11868076023986178,338321,0.104587063764886,0.08661892108382276,0.2579739359956964,0.11455984109765578,0.3404281732437537,0.07787278945143812,0.01795927536274721,767.0,0.11241996137818884,1093707.0,0.346647782,0.09996922153686684,0.00189293127482415,0.12848001927892486,0.2648488661634474,1207,243,68.7,68.5,73.3,71.6,74.9,67.4,64.5,69.2
193,서울영등포경찰서,2017,1,10,513,2961.0,1308.0,0.4417426545086121,393560.0,100.2,0.07184927330013212,0.06638886065657079,0.14198851509299726,0.18012501270454315,0.16196767964224007,0.16938967374733205,0.20824016668360606,46708.0,0.11868076023986178,338321,0.104587063764886,0.08661892108382276,0.2579739359956964,0.11455984109765578,0.3404281732437537,0.07787278945143812,0.01795927536274721,767.0,0.03739709320052851,1093707.0,0.346647782,0.09905991421851468,0.0017451835476549606,0.1296458165781189,0.2692864085911424,1158,243,67.2,66.9,72.1,71.3,72.8,68.2,60.1,67.9
194,서울영등포경찰서,2018,0,10,513,3056.0,1282.0,0.4195026178010472,395286.0,100.4,0.06937255556736135,0.0626356612680439,0.1431646959416726,0.18185819887372687,0.15763776101354462,0.17065871293190246,0.21462181812662226,48180.0,0.12188643159636316,338321,0.104587063764886,0.08661892108382276,0.2579739359956964,0.11455984109765578,0.3404281732437537,0.07787278945143812,0.01795927536274721,770.0,0.11548094291222052,1248782.0,0.356915458,0.09244679321253954,0.0022469082542421626,0.10777969513948807,0.26333764739718146,1278,260,72.9,72.2,76.4,75.3,77.5,69.2,70.7,74.5
195,서울영등포경찰서,2018,1,10,513,2736.0,1201.0,0.4389619883040936,395286.0,100.4,0.06937255556736135,0.0626356612680439,0.1431646959416726,0.18185819887372687,0.15763776101354462,0.17065871293190246,0.21462181812662226,48180.0,0.12188643159636316,338321,0.104587063764886,0.08661892108382276,0.2579739359956964,0.11455984109765578,0.3404281732437537,0.07787278945143812,0.01795927536274721,770.0,0.11087921150761727,1248782.0,0.356915458,0.09970426700464724,0.0017955217574989438,0.09801436417406,0.2777777777777778,1209,260,68.1,67.5,71.8,71.5,72.0,66.5,63.8,69.4
196,서울영등포경찰서,2019,0,10,513,2415.0,1179.0,0.4881987577639752,394083.0,99.9,0.06718381660716144,0.06034515571592786,0.14475884521788554,0.18128160818913786,0.153566634439953,0.1691674088960955,0.22363563005762746,49151.0,0.12472245694434927,338321,0.104587063764886,0.08661892108382276,0.2579739359956964,0.11455984109765578,0.3404281732437537,0.07787278945143812,0.01795927536274721,768.0,0.13132005186724624,1377273.0,0.378202088,0.08916710991094197,0.0018548068136873832,0.11634821270269904,0.27288845246375626,1242,255,72.7,72.1,75.6,72.7,78.4,71.9,68.8,74.1
197,서울영등포경찰서,2019,1,10,513,2813.0,1131.0,0.4020618556701031,394083.0,99.9,0.06718381660716144,0.06034515571592786,0.14475884521788554,0.18128160818913786,0.153566634439953,0.1691674088960955,0.22363563005762746,49151.0,0.12472245694434927,338321,0.104587063764886,0.08661892108382276,0.2579739359956964,0.11455984109765578,0.3404281732437537,0.07787278945143812,0.01795927536274721,768.0,0.12518175105244328,1377273.0,0.378202088,0.09433901627753764,0.002265678980605145,0.11338036090177238,0.270258544502113,1173,255,71.1,71.2,74.3,73.4,75.1,68.6,70.4,70.8
50,서울영등포경찰서,2020,0,10,513,2834.3333333333335,1222.0,0.432901670468027,394309.6666666667,100.16666666666667,0.06946854849155164,0.06312322588018085,0.14330401875085177,0.1810882732558026,0.15772402503191255,0.16973859852511,0.2154992049559519,48013.0,0.12176321626019139,338321,0.104587063764886,0.08661892108382276,0.2579739359956964,0.11455984109765578,0.3404281732437537,0.07787278945143812,0.01795927536274721,768.3333333333334,0.1054465019863741,1239920.6666666667,0.394110511,0.07203626653418618,0.00422281562441781,0.12724337080047196,0.28094143948332606,1093,256,,,,,,,,
51,서울영등포경찰서,2020,1,10,513,2834.3333333333335,1222.0,0.432901670468027,394309.6666666667,100.16666666666667,0.06946854849155164,0.06312322588018085,0.14330401875085177,0.1810882732558026,0.15772402503191255,0.16973859852511,0.2154992049559519,48013.0,0.12176321626019139,338321,0.104587063764886,0.08661892108382276,0.2579739359956964,0.11455984109765578,0.3404281732437537,0.07787278945143812,0.01795927536274721,768.3333333333334,0.1054465019863741,1239920.6666666667,0.394110511,0.07646115527653621,0.004128424715957556,0.12027022416322632,0.27111126275205566,1116,256,,,,,,,,
198,서울용산경찰서,2017,0,7,343,2180.0,891.0,0.4087155963302752,223898.0,94.0,0.07041599299681105,0.07608375242297832,0.14789770341852093,0.17575413804500264,0.16783088727902884,0.15296697603372966,0.2089701560532028,16005.0,0.07148344335366998,201237,0.10270974025651347,0.08230593777486248,0.2568563435153575,0.09933560925674703,0.3374081307115491,0.09950456426999013,0.021879674214980348,652.0,0.15235955658380154,789772.0,0.363065575,0.09808879175557196,0.0007733481907052919,0.12562591868945105,0.2422373257559229,633,243,70.4,69.9,78.0,76.3,79.7,67.2,63.5,71.6
199,서울용산경찰서,2017,1,7,343,1977.0,835.0,0.4223571067273647,223898.0,94.0,0.07041599299681105,0.07608375242297832,0.14789770341852093,0.17575413804500264,0.16783088727902884,0.15296697603372966,0.2089701560532028,16005.0,0.07148344335366998,201237,0.10270974025651347,0.08230593777486248,0.2568563435153575,0.09933560925674703,0.3374081307115491,0.09950456426999013,0.021879674214980348,652.0,0.05023716156464105,789772.0,0.363065575,0.09423890554558056,0.0007007762247894789,0.12500126912775045,0.2489253481717241,567,243,72.2,72.4,78.0,77.8,78.1,68.9,69.9,71.6
200,서울용산경찰서,2018,0,7,343,1738.0,829.0,0.4769850402761795,226938.0,95.2,0.06858701495562665,0.07278639980963962,0.15525826437176676,0.17729512025310878,0.16177986939164002,0.15300654804395913,0.2111986533766932,19126.0,0.08427852541222712,201237,0.10270974025651347,0.08230593777486248,0.2568563435153575,0.09933560925674703,0.3374081307115491,0.09950456426999013,0.021879674214980348,661.0,0.15707373820162335,739344.0,0.370162162,0.09547870595183412,0.0020780016186538928,0.14086663604348493,0.2417262725025701,663,260,73.8,73.4,78.2,76.2,80.2,69.7,71.9,74.6
201,서울용산경찰서,2018,1,7,343,1611.0,706.0,0.4382371198013656,226938.0,95.2,0.06858701495562665,0.07278639980963962,0.15525826437176676,0.17729512025310878,0.16177986939164002,0.15300654804395913,0.2111986533766932,19126.0,0.08427852541222712,201237,0.10270974025651347,0.08230593777486248,0.2568563435153575,0.09933560925674703,0.3374081307115491,0.09950456426999013,0.021879674214980348,661.0,0.15130564295093815,739344.0,0.370162162,0.08817229890528319,0.000951927653498334,0.11839600190385532,0.2627320323655402,670,260,73.7,73.7,80.8,79.2,82.3,70.1,69.4,73.8
202,서울용산경찰서,2019,0,7,343,1200.0,788.0,0.6566666666666666,227181.0,95.4,0.06981657797086904,0.06942041808073739,0.1572314586166977,0.1760930711635216,0.15673405786575462,0.15382008178500842,0.2167874954331568,20503.0,0.09024962474854853,201237,0.10270974025651347,0.08230593777486248,0.2568563435153575,0.09933560925674703,0.3374081307115491,0.09950456426999013,0.021879674214980348,662.0,0.17613268715253474,764486.0,0.377217554,0.08645022466932473,0.0017931354555618844,0.13963251271016602,0.2391620783494716,586,255,78.5,78.6,84.4,83.0,85.8,73.1,77.6,78.5
